ts,wind_speed,wind_direction,pressure_kp,pressure_oo,flow_kp_in,flow_oo_out,flow_oo_in,dp_kp_os,dp_oo_os_8,dp_oo_os_9,dp_kp_oo,dp_kp_oo_by,dp_kp_oo_bz,dp_kp_oo_ca,air_density,gu_pressure_west_wall,gu_pressure_east_wall,gu_pressure_cyl_wall,gu_pressure_west_gap,gu_pressure_east_gap,gu_pressure_vsro,gu_sigma_008,gu_sigma_009,gu_sigma_kp_os
2021-11-02 20:00:00,1.33,82,-2.4,-15.9,13.61122222222222,33.33,0.0,-2.4,-15.9,-18.7,10.04,10.04,3.53,6.785,1.225,-0.9207087678573342,1.271059062263467,-1.368856727587122,-0.9409150917876401,1.462304469824323,1.774979820170838,-0.9905481406963503,-0.9373071081412334,-0.9423483072780093
2021-11-06 19:00:00,2.07,236,-27.3,-37.5,13.61127777777778,33.33277777777778,0.0,-27.3,-37.5,-31.2,8.75,8.75,4.33,6.54,1.225,3.272590677989661,-3.155417589525826,-2.724358011034121,3.024388310285515,-3.141647817773658,-3.158701947244191,4.629090781147741,0.2586096538465215,2.1532200895462
2021-11-10 18:00:00,1.6,177,-5.1,-20.7,13.61044444444444,33.33555555555556,0.0,-5.1,-20.7,-28.8,11.82,11.82,2.995,7.407500000000001,1.225,-2.450960032226227,-1.25184090988407,-1.599043514571187,-2.354001040424188,-0.6201551851165812,-1.911222316527811,-2.462616224217166,-1.674359880328956,-1.793806004498286
2021-11-14 17:00:00,1.14,98,-3.2,-19.5,13.61119444444445,33.32916666666667,0.0,-3.2,-19.5,-22.5,11.05,11.05,2.94,6.995,1.225,-0.8197327528163059,0.9530457259808583,-1.015246750558636,-0.8275456622177128,1.118098320470319,1.12112146092156,-0.8505856420010196,-0.8620780321137771,-0.8132795538282575
2021-11-18 16:00:00,2.09,234,-13.9,-38.5,13.61102777777778,33.33583333333333,0.0,-13.9,-38.5,-32.6,12.86,12.86,2.88,7.869999999999999,1.225,3.285169715562033,-3.285153983763957,-2.745443522314801,3.122081098712448,-3.263594662129508,-3.299663308846539,5.205003892064034,0.2483279876151283,2.095487481944442
2021-11-22 15:00:00,1.93,299,-11.0,-23.1,13.61108333333333,33.33222222222222,0.0,-11.0,-23.1,-29.4,9.86,9.86,3.575,6.717499999999999,1.225,3.112930566073849,-2.963990220031473,-2.412060373623752,2.876609254860125,-2.935263440405979,-3.130306676974141,-0.8929748843921443,2.828526282018298,4.524954679377236
2021-11-24 05:10:00,1.42,232,-14.6,-33.1,13.614,33.32472222222222,0.0,-14.6,-33.1,-33.3,11.98,11.98,5.97,8.975,1.225,-0.4830432794065642,-4.568982945465681,-3.595746949163764,-0.1573129516999697,-4.116971219403503,-4.594798146200374,2.564816818217885,-1.9295982717822528,-1.2100255232748467
2021-11-24 13:05:00,2.27,259,-23.5,-32.0,13.606333333333334,33.43055555555556,0.0,-23.5,-32.0,-32.8,11.24,11.24,5.94,8.59,1.225,9.178368929719204,-6.904888624322987,-6.511655288788337,8.021891349134036,-6.837811888339238,-6.814438827033843,2.428977754070141,4.9461077798896325,9.50671958713735
2021-11-24 21:00:00,3.02,240,-24.0,-42.3,13.611583333333332,33.339166666666664,0.0,-24.0,-42.3,-33.1,11.42,11.42,5.97,8.695,1.225,-0.47325424155066304,-0.2496237831362528,-0.3066308432080921,-0.4522649851752944,-0.12344343550221387,-0.36754601515716406,-0.47221458473977407,-0.3114070275150665,-0.3332109697351097
2021-11-25 04:55:00,1.44,214,-11.6,-32.6,13.614666666666668,33.350833333333334,0.0,-11.6,-32.6,-27.7,11.14,11.14,5.97,8.555,1.225,4.992425673117554,-3.484740698728604,-3.9868285945408273,4.656426080517273,-3.4663878612527403,-3.8446036219291884,0.7239997148228718,4.440735045138853,7.0528602770419315
2021-11-25 12:50:00,2.29,214,-3.2,-26.0,15.11188888888889,33.341944444444444,2.246,-3.2,-26.0,-22.1,11.57,11.57,6.199999999999999,8.885,1.225,14.925984825771945,-9.415665935815388,-10.67735148862529,14.401675664987106,-9.393553141362228,-9.27885338163871,14.197457449265556,7.983197855958359,14.922224248933299
2021-11-25 20:45:00,3.34,182,0.3,-7.3,13.610444444444443,33.26722222222222,0.0,0.3,-7.3,-27.8,11.13,11.13,6.17,8.65,1.225,17.54727198787991,-10.938582999422326,-11.11065219062818,16.558021933235747,-10.983896360644895,-10.871917594821996,17.041551876088523,7.8424476670857075,16.303062733831993
2021-11-26 04:40:00,3.74,202,-2.5,-23.6,13.612194444444444,33.36944444444445,0.0,-2.5,-23.6,-25.2,11.09,11.09,5.99,8.54,1.225,18.778576861055292,-13.25685165446135,-14.29194019357665,17.18098893390738,-13.029624681799195,-13.552362824181026,5.899510876544918,13.602855648180853,21.849325790998623
2021-11-26 12:35:00,2.52,184,-2.1,-10.7,13.608916666666666,33.28138888888889,0.0,-2.1,-10.7,-23.4,11.08,11.08,5.9,8.49,1.225,11.179580424138074,-8.21245664775898,-8.151907175892724,9.945748892886215,-8.110286455277265,-8.21159054444052,3.1700912353913,6.816814496449461,12.125164979448588
2021-11-26 20:30:00,2.91,143,1.4,-14.8,13.611194444444445,33.335277777777776,0.0,1.4,-14.8,-16.0,11.06,11.06,6.130000000000001,8.595,1.225,5.468171515194699,-3.79340684880525,-3.735069155832619,5.061704826492466,-3.804294695526713,-3.7702037981172065,5.478130190220321,1.933628638524661,4.7517856457262795
2021-11-27 04:25:00,5.78,120,7.2,-9.1,13.614527777777779,33.34305555555556,0.0,7.2,-9.1,-8.9,10.66,10.66,6.01,8.335,1.225,4.446012692287984,-4.7796121090249555,-3.7456778743138597,4.469445850724579,-4.728487953298035,-4.831054752170894,8.627469265394387,0.30409077318045624,2.64869652463601
2021-11-27 12:20:00,1.94,204,-3.7,-22.5,13.609916666666665,33.38,0.0,-3.7,-22.5,-15.2,10.04,10.04,5.95,7.994999999999999,1.225,1.9666040007306576,-7.968817294371249,-6.446847072751111,2.17380998516685,-7.498422597928974,-8.178760693022399,7.045838933383956,-2.228397376129585,-0.023805166208053872
2021-11-27 20:15:00,1.62,231,-19.6,-34.9,13.613333333333333,33.32083333333333,0.0,-19.6,-34.9,-26.5,10.01,10.01,6.23,8.120000000000001,1.225,-8.66213309058362,-1.7517401386704587,-6.798454279074754,-8.612601506429172,-1.6676517687493233,-8.094792344688504,-8.721702141585114,-8.81638104248118,-8.564259639628887
2021-11-28 04:10:00,1.6,169,-6.2,-20.8,13.610166666666666,33.371944444444445,0.0,-6.2,-20.8,-24.5,10.06,10.06,5.96,8.01,1.225,-6.898332657134839,6.080512498250439,-7.555535249124892,-6.826347128701114,5.362670501823334,-3.142251404070491,-6.588638345666071,-6.893967145545708,-7.028207479414346
2021-11-28 12:05:00,3.32,109,-1.0,-15.2,13.605805555555555,33.29555555555555,0.0,-1.0,-15.2,-17.7,10.04,10.04,5.97,8.004999999999999,1.225,-4.880663708319929,4.51684616091931,-5.280999522859026,-4.803772688531277,4.400093655280848,-0.8468577455795313,-4.457204986952388,-5.061282757612821,-4.989382542747705
2021-11-28 20:00:00,3.73,152,1.7,-13.1,13.614916666666666,33.30888888888889,0.0,1.7,-13.1,-14.9,10.06,10.06,6.32,8.190000000000001,1.225,-1.0248732493400958,0.12337280820873352,-0.9016593912993673,-1.0262098337992096,0.0008516458708145079,-1.1110449828648896,-1.027848514303199,-1.0600557176516912,-1.0277773951245563
2021-11-29 03:55:00,2.07,130,0.8,-11.5,13.61561111111111,33.36,0.0,0.8,-11.5,-12.9,10.05,10.05,6.09,8.07,1.225,2.5503517729860956,-1.7775771523848654,-2.0164872678876886,2.37234084662537,-1.7604978175379595,-1.9210496395014098,0.5154851455109931,2.17165451037018,3.427236034614748
2021-11-29 11:50:00,3.82,152,5.1,-4.0,13.611083333333333,33.32083333333333,0.0,5.1,-4.0,-12.5,9.28,9.28,6.71,7.994999999999999,1.225,0.27075678554249816,-3.1198167520165025,-2.1067466819288327,0.3067038865826676,-2.7177077140529486,-0.26781445005932597,-2.714589365036708,1.2577945034755578,1.6006890005668044
2021-11-29 19:45:00,5.78,280,-64.0,-48.1,13.60672222222222,33.31944444444444,0.0,-64.0,-48.1,-39.4,8.87,8.87,6.91,7.89,1.225,-8.602256563338255,-3.8667489328326963,-7.550067247791171,-8.592878484097406,-2.2592561715316837,11.050182886749836,-8.337923549858518,-9.358758478369902,-8.830778744591234
2021-11-30 03:40:00,5.37,251,-73.1,-77.3,13.599944444444445,33.3,0.0,-73.1,-77.3,-55.3,10.2,10.2,7.46,8.83,1.225,-2.3240217857588816,2.8060262077081966,-3.2055925556395146,-2.3695562444823985,3.408909200217937,5.149573133236885,-2.6420375006030414,-2.250296283137227,-2.275422644829162
2021-11-30 11:35:00,3.74,310,-37.7,-37.5,13.613972222222223,33.38861111111111,0.0,-37.7,-37.5,-49.5,10.56,10.56,6.790000000000001,8.675,1.225,-4.235105926592357,-1.9511592661426418,-3.6546394460684613,-4.260563778074735,-1.0994190328679665,5.348052148246186,-4.207049081703165,-4.566730147189003,-4.397925792797825
2021-11-30 19:30:00,3.07,275,-28.6,-31.9,13.604694444444444,33.32694444444444,0.0,-28.6,-31.9,-39.2,10.92,10.92,6.630000000000001,8.775,1.225,3.0302755722831884,-2.116136430724649,-2.4276117430733306,2.8287667937837617,-2.1079421078750924,-2.349995216965053,0.3837700375420542,2.7324488284444644,4.348072505262314
